,Date,Artist,BB Pos,Peak BB Pos,Last BB Pos,New
0,2015-01-01,Taylor Swift,1,1,1,False
1,2015-01-01,Nicki Minaj,2,2,12,False
2,2015-01-01,Ed Sheeran,3,3,4,False
3,2015-01-01,Pentatonix,4,2,3,False
4,2015-01-01,Sam Smith,5,1,5,False
5,2015-01-01,Meghan Trainor,6,1,6,False
6,2015-01-01,Hozier,7,7,7,False
7,2015-01-01,Ariana Grande,8,1,10,False
8,2015-01-01,J. Cole,9,2,2,False
9,2015-01-01,Matt McAndrew,10,10,44,False
10,2015-01-01,Maroon 5,11,1,8,False
11,2015-01-01,One Direction,12,2,11,False
12,2015-01-01,Beyonce,13,6,13,False
13,2015-01-01,Mark Ronson,14,14,19,False
14,2015-01-01,Bruno Mars,15,15,25,False
15,2015-01-01,Iggy Azalea,16,2,14,False
16,2015-01-01,Selena Gomez,17,10,15,False
17,2015-01-01,Michael Buble,18,17,18,False
18,2015-01-01,Nick Jonas,19,11,17,False
19,2015-01-01,Carrie Underwood,20,9,9,False
20,2015-01-01,Fall Out Boy,21,17,29,False
21,2015-01-01,Florida Georgia Line,22,1,23,False
22,2015-01-01,D'Angelo,23,23,0,True
23,2015-01-01,5 Seconds Of Summer,24,1,73,False
24,2015-01-01,Blake Shelton,25,1,24,False
25,2015-01-01,Jason Aldean,26,1,30,False
26,2015-01-01,Luke Bryan,27,4,27,False
27,2015-01-01,Chris Jamison,28,28,64,False
28,2015-01-01,Imagine Dragons,29,14,31,False
29,2015-01-01,Craig Wayne Boyd,30,30,54,False
30,2015-01-01,Drake,31,13,21,False
31,2015-01-01,Tove Lo,32,10,22,False
32,2015-01-01,Idina Menzel,33,15,20,False
33,2015-01-01,AC/DC,34,6,16,False
34,2015-01-01,Garth Brooks,35,7,36,False
35,2015-01-01,Charli XCX,36,12,46,False
36,2015-01-01,Rae Sremmurd,37,30,34,False
37,2015-01-01,Mr. Probz,38,23,32,False
38,2015-01-01,Calvin Harris,39,9,33,False
39,2015-01-01,The Weeknd,40,37,37,False
40,2015-01-01,Barbra Streisand,41,2,47,False
41,2015-01-01,Trans-Siberian Orchestra,42,35,35,False
42,2015-01-01,Chris Brown,43,1,28,False
43,2015-01-01,Eminem,44,11,40,False
44,2015-01-01,Jessie J,45,17,75,False
45,2015-01-01,Katy Perry,46,7,39,False
46,2015-01-01,OneRepublic,47,6,38,False
47,2015-01-01,Big Sean,48,40,41,False
48,2015-01-01,Mariah Carey,49,43,43,False
49,2015-01-01,Tim McGraw,50,10,45,False
50,2015-01-01,Jason Derulo,51,9,42,False
51,2015-01-01,Kenny Chesney,52,2,52,False
52,2015-01-01,Sam Hunt,53,5,48,False
53,2015-01-01,Bobby Shmurda,54,24,50,False
54,2015-01-01,Vance Joy,55,45,53,False
55,2015-01-01,Eric Church,56,51,61,False
56,2015-01-01,Wiz Khalifa,57,2,57,False
57,2015-01-01,Pitbull,58,18,56,False
58,2015-01-01,Usher,59,59,62,False
59,2015-01-01,Darius Rucker,60,51,60,False
60,2015-01-01,Coldplay,61,23,86,False
61,2015-01-01,James Newton Howard,62,32,55,False
62,2015-01-01,Lorde,63,21,49,False
63,2015-01-01,Elvis Presley,64,53,58,False
64,2015-01-01,I LOVE MAKONNEN,65,51,51,False
65,2015-01-01,Lady A,66,6,67,False
66,2015-01-01,Trey Songz,67,1,59,False
67,2015-01-01,Bing Crosby,68,68,70,False
68,2015-01-01,Pink Floyd,69,3,72,False
69,2015-01-01,Milky Chance,70,41,69,False
70,2015-01-01,Foo Fighters,71,2,74,False
71,2015-01-01,K. Michelle,72,26,26,False
72,2015-01-01,O.T. Genasis,73,63,63,False
73,2015-01-01,Nico & Vinz,74,12,66,False
74,2015-01-01,Frank Sinatra,75,75,80,False
75,2015-01-01,Jeremih,76,30,76,False
76,2015-01-01,Sia,77,5,71,False
77,2015-01-01,Pharrell Williams,78,9,82,False
78,2015-01-01,Brad Paisley,79,13,79,False
79,2015-01-01,John Legend,80,15,78,False
80,2015-01-01,Ella Henderson,81,71,95,False
81,2015-01-01,Lee Brice,82,15,77,False
82,2015-01-01,Andy Williams,83,83,93,False
83,2015-01-01,Damien,84,84,0,True
84,2015-01-01,Mannheim Steamroller,85,65,65,False
85,2015-01-01,George Strait,86,17,0,False
86,2015-01-01,Justin Timberlake,87,20,97,False
87,2015-01-01,Justin Bieber,88,34,94,False
88,2015-01-01,T.I.,89,7,87,False
89,2015-01-01,Adam Levine,90,90,0,True
90,2015-01-01,Led Zeppelin,91,19,0,False
91,2015-01-01,Rihanna,92,44,88,False
92,2015-01-01,The Beatles,93,76,0,False
93,2015-01-01,Burl Ives,94,94,0,False
94,2015-01-01,David Guetta,95,48,85,False
95,2015-01-01,Linkin Park,96,49,0,False
96,2015-01-01,Demi Lovato,97,31,0,False
97,2015-01-01,E-40,98,68,68,False
98,2015-01-01,Nat King Cole,99,99,0,True
99,2015-01-01,Fifth Harmony,100,56,0,False
100,2015-01-08,Taylor Swift,1,1,1,False
101,2015-01-08,Nicki Minaj,2,2,2,False
102,2015-01-08,Meghan Trainor,3,1,6,False
103,2015-01-08,Ed Sheeran,4,3,3,False
104,2015-01-08,Sam Smith,5,1,5,False
105,2015-01-08,Ariana Grande,6,1,8,False
106,2015-01-08,One Direction,7,2,12,False
107,2015-01-08,Hozier,8,7,7,False
108,2015-01-08,Maroon 5,9,1,11,False
109,2015-01-08,Pentatonix,10,2,4,False
110,2015-01-08,J. Cole,11,2,9,False
111,2015-01-08,Beyonce,12,6,13,False
112,2015-01-08,Iggy Azalea,13,2,16,False
113,2015-01-08,Fall Out Boy,14,14,21,False
114,2015-01-08,Bruno Mars,15,15,15,False
115,2015-01-08,Nick Jonas,16,11,19,False
116,2015-01-08,Mark Ronson,17,14,14,False
117,2015-01-08,Florida Georgia Line,18,1,22,False
118,2015-01-08,Selena Gomez,19,10,17,False
119,2015-01-08,5 Seconds Of Summer,20,1,24,False
120,2015-01-08,Luke Bryan,21,4,27,False
121,2015-01-08,The Weeknd,22,22,40,False
122,2015-01-08,Jason Aldean,23,1,26,False
123,2015-01-08,Drake,24,13,31,False
124,2015-01-08,Katy Perry,25,7,46,False
125,2015-01-08,Carrie Underwood,26,9,20,False
126,2015-01-08,Eminem,27,11,44,False
127,2015-01-08,Rae Sremmurd,28,28,37,False
128,2015-01-08,Imagine Dragons,29,14,29,False
129,2015-01-08,Blake Shelton,30,1,25,False
130,2015-01-08,Tove Lo,31,10,32,False
131,2015-01-08,Michael Buble,32,17,18,False
132,2015-01-08,Chris Brown,33,1,43,False
133,2015-01-08,AC/DC,34,6,34,False
134,2015-01-08,Jason Derulo,35,9,51,False
135,2015-01-08,OneRepublic,36,6,47,False
136,2015-01-08,Mr. Probz,37,23,38,False
137,2015-01-08,Calvin Harris,38,9,39,False
138,2015-01-08,Garth Brooks,39,7,35,False
139,2015-01-08,Idina Menzel,40,15,33,False
140,2015-01-08,Big Sean,41,40,48,False
141,2015-01-08,Charli XCX,42,12,36,False
142,2015-01-08,Fabolous,43,43,0,True
143,2015-01-08,Pitbull,44,18,58,False
144,2015-01-08,Wiz Khalifa,45,2,57,False
145,2015-01-08,Tim McGraw,46,10,50,False
146,2015-01-08,Bobby Shmurda,47,24,54,False
147,2015-01-08,Sam Hunt,48,5,53,False
148,2015-01-08,Vance Joy,49,45,55,False
149,2015-01-08,Jessie J,50,17,45,False
150,2015-01-08,Kenny Chesney,51,2,52,False
151,2015-01-08,Lorde,52,21,63,False
152,2015-01-08,Usher,53,53,59,False
153,2015-01-08,Trey Songz,54,1,67,False
154,2015-01-08,Eric Church,55,51,56,False
155,2015-01-08,James Newton Howard,56,32,62,False
156,2015-01-08,Barbra Streisand,57,2,41,False
157,2015-01-08,I LOVE MAKONNEN,58,51,65,False
158,2015-01-08,Arctic Monkeys,59,59,0,False
159,2015-01-08,Justin Bieber,60,34,88,False
160,2015-01-08,Nico & Vinz,61,12,74,False
161,2015-01-08,O.T. Genasis,62,62,73,False
162,2015-01-08,Jeremih,63,30,76,False
163,2015-01-08,Foo Fighters,64,2,71,False
164,2015-01-08,Fifth Harmony,65,56,100,False
165,2015-01-08,John Legend,66,15,80,False
166,2015-01-08,Darius Rucker,67,51,60,False
167,2015-01-08,Pink Floyd,68,3,69,False
168,2015-01-08,Sia,69,5,77,False
169,2015-01-08,Lady A,70,6,66,False
170,2015-01-08,Pharrell Williams,71,9,78,False
171,2015-01-08,Led Zeppelin,72,19,91,False
172,2015-01-08,Trans-Siberian Orchestra,73,35,42,False
173,2015-01-08,Lee Brice,74,15,82,False
174,2015-01-08,Justin Timberlake,75,20,87,False
175,2015-01-08,Coldplay,76,23,61,False
176,2015-01-08,MAGIC!,77,3,0,False
177,2015-01-08,Milky Chance,78,41,70,False
178,2015-01-08,Rihanna,79,44,92,False
179,2015-01-08,The Beatles,80,76,93,False
180,2015-01-08,Mariah Carey,81,43,49,False
181,2015-01-08,Brad Paisley,82,13,79,False
182,2015-01-08,Lana Del Rey,83,16,0,False
183,2015-01-08,Joe Cocker,84,84,0,True
184,2015-01-08,T.I.,85,7,89,False
185,2015-01-08,Fergie,86,46,0,False
186,2015-01-08,Michael Jackson,87,25,0,False
187,2015-01-08,Elvis Presley,88,53,64,False
188,2015-01-08,D'Angelo,89,23,23,False
189,2015-01-08,Demi Lovato,90,31,97,False
190,2015-01-08,Ella Henderson,91,71,81,False
191,2015-01-08,Miley Cyrus,92,25,0,False
192,2015-01-08,DeJ Loaf,93,91,0,False
193,2015-01-08,Ne-Yo,94,94,0,True
194,2015-01-08,Nickelback,95,11,0,False
195,2015-01-08,Shawn Mendes,96,9,0,False
196,2015-01-08,Juicy J,97,97,0,True
197,2015-01-08,K. Michelle,98,26,72,False
198,2015-01-08,Avicii,99,50,0,False
199,2015-01-08,Echosmith,100,26,0,False
200,2015-01-15,Taylor Swift,1,1,1,False
201,2015-01-15,Ed Sheeran,2,2,4,False
202,2015-01-15,Sam Smith,3,1,5,False
203,2015-01-15,Nicki Minaj,4,2,2,False
204,2015-01-15,Meghan Trainor,5,1,3,False
205,2015-01-15,Hozier,6,6,8,False
206,2015-01-15,One Direction,7,2,7,False
207,2015-01-15,Ariana Grande,8,1,6,False
208,2015-01-15,Maroon 5,9,1,9,False
209,2015-01-15,Beyonce,10,6,12,False
210,2015-01-15,Iggy Azalea,11,2,13,False
211,2015-01-15,J. Cole,12,2,11,False
212,2015-01-15,Mark Ronson,13,13,17,False
213,2015-01-15,Bruno Mars,14,14,15,False
214,2015-01-15,Fall Out Boy,15,14,14,False
215,2015-01-15,Luke Bryan,16,4,21,False
216,2015-01-15,Katy Perry,17,7,25,False
217,2015-01-15,Selena Gomez,18,10,19,False
218,2015-01-15,Florida Georgia Line,19,1,18,False
219,2015-01-15,Nick Jonas,20,11,16,False
220,2015-01-15,Jason Aldean,21,1,23,False
221,2015-01-15,Drake,22,13,24,False
222,2015-01-15,Imagine Dragons,23,14,29,False
223,2015-01-15,Eminem,24,11,27,False
224,2015-01-15,OneRepublic,25,6,36,False
225,2015-01-15,Carrie Underwood,26,9,26,False
226,2015-01-15,The Weeknd,27,22,22,False
227,2015-01-15,5 Seconds Of Summer,28,1,20,False
228,2015-01-15,Rae Sremmurd,29,28,28,False
229,2015-01-15,Blake Shelton,30,1,30,False
230,2015-01-15,Tove Lo,31,10,31,False
231,2015-01-15,Pitbull,32,18,44,False
232,2015-01-15,Calvin Harris,33,9,38,False
233,2015-01-15,Jason Derulo,34,9,35,False
234,2015-01-15,Charli XCX,35,12,42,False
235,2015-01-15,Sam Hunt,36,5,48,False
236,2015-01-15,Chris Brown,37,1,33,False
237,2015-01-15,AC/DC,38,6,34,False
238,2015-01-15,Eric Church,39,39,55,False
239,2015-01-15,Mr. Probz,40,23,37,False
240,2015-01-15,Vance Joy,41,41,49,False
241,2015-01-15,Wiz Khalifa,42,2,45,False
242,2015-01-15,Lorde,43,21,52,False
243,2015-01-15,Big Sean,44,40,41,False
244,2015-01-15,Kanye West,45,45,0,True
245,2015-01-15,Tim McGraw,46,10,46,False
246,2015-01-15,Usher,47,47,53,False
247,2015-01-15,Pharrell Williams,48,9,71,False
248,2015-01-15,John Legend,49,15,66,False
249,2015-01-15,Pentatonix,50,2,10,False
250,2015-01-15,Kenny Chesney,51,2,51,False
251,2015-01-15,Nico & Vinz,52,12,61,False
252,2015-01-15,Justin Timberlake,53,20,75,False
253,2015-01-15,MAGIC!,54,3,77,False
254,2015-01-15,Bobby Shmurda,55,24,47,False
255,2015-01-15,Sia,56,5,69,False
256,2015-01-15,Coldplay,57,23,76,False
257,2015-01-15,James Newton Howard,58,32,56,False
258,2015-01-15,Trey Songz,59,1,54,False
259,2015-01-15,Fabolous,60,43,43,False
260,2015-01-15,Fergie,61,46,86,False
261,2015-01-15,I LOVE MAKONNEN,62,51,58,False
262,2015-01-15,Led Zeppelin,63,19,72,False
263,2015-01-15,Jessie J,64,17,50,False
264,2015-01-15,Milky Chance,65,41,78,False
265,2015-01-15,Fifth Harmony,66,56,65,False
266,2015-01-15,Bastille,67,45,0,False
267,2015-01-15,O.T. Genasis,68,62,62,False
268,2015-01-15,Michael Jackson,69,25,87,False
269,2015-01-15,Avicii,70,50,99,False
270,2015-01-15,Lee Brice,71,15,74,False
271,2015-01-15,Ne-Yo,72,72,94,False
272,2015-01-15,Idina Menzel,73,15,40,False
273,2015-01-15,The Beatles,74,74,80,False
274,2015-01-15,Jeremih,75,30,63,False
275,2015-01-15,Lady A,76,6,70,False
276,2015-01-15,Lana Del Rey,77,16,83,False
277,2015-01-15,Ella Henderson,78,71,91,False
278,2015-01-15,Brad Paisley,79,13,82,False
279,2015-01-15,Justin Bieber,80,34,60,False
280,2015-01-15,David Guetta,81,48,0,False
281,2015-01-15,Rihanna,82,44,79,False
282,2015-01-15,Pink Floyd,83,3,68,False
283,2015-01-15,Miley Cyrus,84,25,92,False
284,2015-01-15,Nickelback,85,11,95,False
285,2015-01-15,Arctic Monkeys,86,59,59,False
286,2015-01-15,Foo Fighters,87,2,64,False
287,2015-01-15,T.I.,88,7,85,False
288,2015-01-15,Garth Brooks,89,7,39,False
289,2015-01-15,Demi Lovato,90,31,90,False
290,2015-01-15,Juicy J,91,91,97,False
291,2015-01-15,Ellie Goulding,92,81,0,False
292,2015-01-15,YG,93,66,0,False
293,2015-01-15,Thomas Rhett,94,82,0,False
294,2015-01-15,Shawn Mendes,95,9,96,False
295,2015-01-15,D'Angelo,96,23,89,False
296,2015-01-15,Fleetwood Mac,97,97,0,False
297,2015-01-15,Cole Swindell,98,54,0,False
298,2015-01-15,Dierks Bentley,99,35,0,False
299,2015-01-15,Enrique Iglesias,100,28,0,False
300,2015-01-22,Taylor Swift,1,1,1,False
301,2015-01-22,Ed Sheeran,2,2,2,False
302,2015-01-22,Sam Smith,3,1,3,False
303,2015-01-22,Nicki Minaj,4,2,4,False
304,2015-01-22,Hozier,5,5,6,False
305,2015-01-22,Meghan Trainor,6,1,5,False
306,2015-01-22,Rae Sremmurd,7,7,29,False
307,2015-01-22,Mark Ronson,8,8,13,False
308,2015-01-22,Ariana Grande,9,1,8,False
309,2015-01-22,Beyonce,10,6,10,False
310,2015-01-22,Maroon 5,11,1,9,False
311,2015-01-22,One Direction,12,2,7,False
312,2015-01-22,Fall Out Boy,13,13,15,False
313,2015-01-22,Bruno Mars,14,14,14,False
314,2015-01-22,J. Cole,15,2,12,False
315,2015-01-22,Selena Gomez,16,10,18,False
316,2015-01-22,Sia,17,5,56,False
317,2015-01-22,Iggy Azalea,18,2,11,False
318,2015-01-22,Nick Jonas,19,11,20,False
319,2015-01-22,Florida Georgia Line,20,1,19,False
320,2015-01-22,Luke Bryan,21,4,16,False
321,2015-01-22,OneRepublic,22,6,25,False
322,2015-01-22,Jason Aldean,23,1,21,False
323,2015-01-22,Katy Perry,24,7,17,False
324,2015-01-22,Eminem,25,11,24,False
325,2015-01-22,Drake,26,13,22,False
326,2015-01-22,The Weeknd,27,22,27,False
327,2015-01-22,Imagine Dragons,28,14,23,False
328,2015-01-22,Carrie Underwood,29,9,26,False
329,2015-01-22,Chris Brown,30,1,37,False
330,2015-01-22,Sam Hunt,31,5,36,False
331,2015-01-22,Blake Shelton,32,1,30,False
332,2015-01-22,Tove Lo,33,10,31,False
333,2015-01-22,Ellie Goulding,34,34,92,False
334,2015-01-22,AC/DC,35,6,38,False
335,2015-01-22,Calvin Harris,36,9,33,False
336,2015-01-22,Pitbull,37,18,32,False
337,2015-01-22,Usher,38,38,47,False
338,2015-01-22,Mr. Probz,39,23,40,False
339,2015-01-22,Vance Joy,40,40,41,False
340,2015-01-22,Eric Church,41,39,39,False
341,2015-01-22,Wiz Khalifa,42,2,42,False
342,2015-01-22,Big Sean,43,40,44,False
343,2015-01-22,5 Seconds Of Summer,44,1,28,False
344,2015-01-22,Tim McGraw,45,10,46,False
345,2015-01-22,Charli XCX,46,12,35,False
346,2015-01-22,Justin Timberlake,47,20,53,False
347,2015-01-22,Jason Derulo,48,9,34,False
348,2015-01-22,John Legend,49,15,49,False
349,2015-01-22,Ella Henderson,50,50,78,False
350,2015-01-22,Kanye West,51,45,45,False
351,2015-01-22,Lorde,52,21,43,False
352,2015-01-22,Garth Brooks,53,7,89,False
353,2015-01-22,James Newton Howard,54,32,58,False
354,2015-01-22,Kenny Chesney,55,2,51,False
355,2015-01-22,Fifth Harmony,56,56,66,False
356,2015-01-22,Rihanna,57,44,82,False
357,2015-01-22,Trey Songz,58,1,59,False
358,2015-01-22,Nico & Vinz,59,12,52,False
359,2015-01-22,Jessie J,60,17,64,False
360,2015-01-22,Milky Chance,61,41,65,False
361,2015-01-22,Ne-Yo,62,62,72,False
362,2015-01-22,Lee Brice,63,15,71,False
363,2015-01-22,Pharrell Williams,64,9,48,False
364,2015-01-22,MAGIC!,65,3,54,False
365,2015-01-22,Justin Bieber,66,34,80,False
366,2015-01-22,Led Zeppelin,67,19,63,False
367,2015-01-22,O.T. Genasis,68,62,68,False
368,2015-01-22,Lady A,69,6,76,False
369,2015-01-22,Bobby Shmurda,70,24,55,False
370,2015-01-22,I LOVE MAKONNEN,71,51,62,False
371,2015-01-22,Coldplay,72,23,57,False
372,2015-01-22,Lana Del Rey,73,16,77,False
373,2015-01-22,Brad Paisley,74,13,79,False
374,2015-01-22,Avicii,75,50,70,False
375,2015-01-22,The Beatles,76,74,74,False
376,2015-01-22,Juicy J,77,77,91,False
377,2015-01-22,Prince Royce,78,78,0,True
378,2015-01-22,Demi Lovato,79,31,90,False
379,2015-01-22,Jeremih,80,30,75,False
380,2015-01-22,Pink Floyd,81,3,83,False
381,2015-01-22,Thomas Rhett,82,82,94,False
382,2015-01-22,Adele,83,71,0,False
383,2015-01-22,Michael Jackson,84,25,69,False
384,2015-01-22,Zac Brown Band,85,50,0,False
385,2015-01-22,Foo Fighters,86,2,87,False
386,2015-01-22,Fergie,87,46,61,False
387,2015-01-22,Cole Swindell,88,54,98,False
388,2015-01-22,Brett Eldredge,89,89,0,True
389,2015-01-22,T.I.,90,7,88,False
390,2015-01-22,Alesso,91,91,0,False
391,2015-01-22,I Prevail,92,92,0,True
392,2015-01-22,D'Angelo,93,23,96,False
393,2015-01-22,David Guetta,94,48,81,False
394,2015-01-22,Miley Cyrus,95,25,84,False
395,2015-01-22,Dierks Bentley,96,35,99,False
396,2015-01-22,Pentatonix,97,2,50,False
397,2015-01-22,Arctic Monkeys,98,59,86,False
398,2015-01-22,Bastille,99,45,67,False
399,2015-01-22,Fabolous,100,43,60,False
400,2015-01-29,Meghan Trainor,1,1,6,False
401,2015-01-29,Taylor Swift,2,1,1,False
402,2015-01-29,Ed Sheeran,3,2,2,False
403,2015-01-29,Maroon 5,4,1,11,False
404,2015-01-29,Mark Ronson,5,5,8,False
405,2015-01-29,Sam Smith,6,1,3,False
406,2015-01-29,Nicki Minaj,7,2,4,False
407,2015-01-29,Hozier,8,5,5,False
408,2015-01-29,Kidz Bop Kids,9,9,0,False
409,2015-01-29,Fall Out Boy,10,10,13,False
410,2015-01-29,Bruno Mars,11,11,14,False
411,2015-01-29,Beyonce,12,6,10,False
412,2015-01-29,Ariana Grande,13,1,9,False
413,2015-01-29,One Direction,14,2,12,False
414,2015-01-29,Selena Gomez,15,10,16,False
415,2015-01-29,Nick Jonas,16,11,19,False
416,2015-01-29,J. Cole,17,2,15,False
417,2015-01-29,Ella Henderson,18,18,50,False
418,2015-01-29,Rae Sremmurd,19,7,7,False
419,2015-01-29,Luke Bryan,20,4,21,False
420,2015-01-29,Sia,21,5,17,False
421,2015-01-29,Florida Georgia Line,22,1,20,False
422,2015-01-29,OneRepublic,23,6,22,False
423,2015-01-29,The Weeknd,24,22,27,False
424,2015-01-29,Iggy Azalea,25,2,18,False
425,2015-01-29,Katy Perry,26,7,24,False
426,2015-01-29,Sam Hunt,27,5,31,False
427,2015-01-29,Drake,28,13,26,False
428,2015-01-29,Eminem,29,11,25,False
429,2015-01-29,Jason Aldean,30,1,23,False
430,2015-01-29,Imagine Dragons,31,14,28,False
431,2015-01-29,Carrie Underwood,32,9,29,False
432,2015-01-29,Ellie Goulding,33,33,34,False
433,2015-01-29,Chris Brown,34,1,30,False
434,2015-01-29,Blake Shelton,35,1,32,False
435,2015-01-29,Zac Brown Band,36,36,85,False
436,2015-01-29,Jazmine Sullivan,37,37,0,True
437,2015-01-29,Tove Lo,38,10,33,False
438,2015-01-29,Pitbull,39,18,37,False
439,2015-01-29,Calvin Harris,40,9,36,False
440,2015-01-29,Usher,41,38,38,False
441,2015-01-29,AC/DC,42,6,35,False
442,2015-01-29,Eric Church,43,39,41,False
443,2015-01-29,James Newton Howard,44,32,54,False
444,2015-01-29,Kelly Clarkson,45,45,0,True
445,2015-01-29,Vance Joy,46,40,40,False
446,2015-01-29,Big Sean,47,40,43,False
447,2015-01-29,John Legend,48,15,49,False
448,2015-01-29,Ne-Yo,49,49,62,False
449,2015-01-29,Mr. Probz,50,23,39,False
450,2015-01-29,Wiz Khalifa,51,2,42,False
451,2015-01-29,Kenny Chesney,52,2,55,False
452,2015-01-29,Tim McGraw,53,10,45,False
453,2015-01-29,Charli XCX,54,12,46,False
454,2015-01-29,Rihanna,55,44,57,False
455,2015-01-29,Justin Timberlake,56,20,47,False
456,2015-01-29,Jason Derulo,57,9,48,False
457,2015-01-29,Trey Songz,58,1,58,False
458,2015-01-29,Lee Brice,59,15,63,False
459,2015-01-29,Jessie J,60,17,60,False
460,2015-01-29,Lady A,61,6,69,False
461,2015-01-29,Lorde,62,21,52,False
462,2015-01-29,O.T. Genasis,63,62,68,False
463,2015-01-29,Garth Brooks,64,7,53,False
464,2015-01-29,Fifth Harmony,65,56,56,False
465,2015-01-29,Nico & Vinz,66,12,59,False
466,2015-01-29,Juicy J,67,67,77,False
467,2015-01-29,5 Seconds Of Summer,68,1,44,False
468,2015-01-29,Milky Chance,69,41,61,False
469,2015-01-29,Pharrell Williams,70,9,64,False
470,2015-01-29,Coldplay,71,23,72,False
471,2015-01-29,Hillsong Worship,72,68,0,False
472,2015-01-29,Kanye West,73,45,51,False
473,2015-01-29,MAGIC!,74,3,65,False
474,2015-01-29,Thomas Rhett,75,75,82,False
475,2015-01-29,Adele,76,71,83,False
476,2015-01-29,Bobby Shmurda,77,24,70,False
477,2015-01-29,Keith Urban,78,55,0,False
478,2015-01-29,I LOVE MAKONNEN,79,51,71,False
479,2015-01-29,Cole Swindell,80,54,88,False
480,2015-01-29,Brett Eldredge,81,81,89,False
481,2015-01-29,RaeLynn,82,82,0,False
482,2015-01-29,Led Zeppelin,83,19,67,False
483,2015-01-29,Prince Royce,84,78,78,False
484,2015-01-29,Avicii,85,50,75,False
485,2015-01-29,Justin Bieber,86,34,66,False
486,2015-01-29,Jeremih,87,30,80,False
487,2015-01-29,Lana Del Rey,88,16,73,False
488,2015-01-29,Demi Lovato,89,31,79,False
489,2015-01-29,Childish Gambino,90,23,0,False
490,2015-01-29,Dierks Bentley,91,35,96,False
491,2015-01-29,Brad Paisley,92,13,74,False
492,2015-01-29,Randy Houser,93,93,0,True
493,2015-01-29,Alesso,94,91,91,False
494,2015-01-29,Guster,95,95,0,True
495,2015-01-29,Arctic Monkeys,96,59,98,False
496,2015-01-29,WALK THE MOON,97,70,0,False
497,2015-01-29,Miley Cyrus,98,25,95,False
498,2015-01-29,Little Big Town,99,17,0,False
499,2015-01-29,T.I.,100,7,90,False
500,2015-02-05,Taylor Swift,1,1,2,False
501,2015-02-05,Fall Out Boy,2,2,10,False
502,2015-02-05,Ed Sheeran,3,2,3,False
503,2015-02-05,Meghan Trainor,4,1,1,False
504,2015-02-05,Maroon 5,5,1,4,False
505,2015-02-05,Sam Smith,6,1,6,False
506,2015-02-05,Nicki Minaj,7,2,7,False
507,2015-02-05,Mark Ronson,8,5,5,False
508,2015-02-05,Hozier,9,5,8,False
509,2015-02-05,Bruno Mars,10,10,11,False
510,2015-02-05,Beyonce,11,6,12,False
511,2015-02-05,Ariana Grande,12,1,13,False
512,2015-02-05,The Weeknd,13,13,24,False
513,2015-02-05,Nick Jonas,14,11,16,False
514,2015-02-05,Joey Bada$$,15,15,0,True
515,2015-02-05,One Direction,16,2,14,False
516,2015-02-05,Selena Gomez,17,10,15,False
517,2015-02-05,Marilyn Manson,18,18,0,True
518,2015-02-05,Sia,19,5,21,False
519,2015-02-05,Katy Perry,20,7,26,False
520,2015-02-05,The Decemberists,21,21,0,True
521,2015-02-05,Sam Hunt,22,5,27,False
522,2015-02-05,Florida Georgia Line,23,1,22,False
523,2015-02-05,Ellie Goulding,24,24,33,False
524,2015-02-05,Luke Bryan,25,4,20,False
525,2015-02-05,Jason Aldean,26,1,30,False
526,2015-02-05,Rae Sremmurd,27,7,19,False
527,2015-02-05,OneRepublic,28,6,23,False
528,2015-02-05,J. Cole,29,2,17,False
529,2015-02-05,Kidz Bop Kids,30,9,9,False
530,2015-02-05,Drake,31,13,28,False
531,2015-02-05,Imagine Dragons,32,14,31,False
532,2015-02-05,Iggy Azalea,33,2,25,False
533,2015-02-05,Lupe Fiasco,34,34,0,True
534,2015-02-05,Eminem,35,11,29,False
535,2015-02-05,Blake Shelton,36,1,35,False
536,2015-02-05,Ella Henderson,37,18,18,False
537,2015-02-05,Chris Brown,38,1,34,False
538,2015-02-05,Carrie Underwood,39,9,32,False
539,2015-02-05,Pitbull,40,18,39,False
540,2015-02-05,Usher,41,38,41,False
541,2015-02-05,Tove Lo,42,10,38,False
542,2015-02-05,Eric Church,43,39,43,False
543,2015-02-05,Calvin Harris,44,9,40,False
544,2015-02-05,Ne-Yo,45,45,49,False
545,2015-02-05,Rihanna,46,44,55,False
546,2015-02-05,Trey Songz,47,1,58,False
547,2015-02-05,Sleater-Kinney,48,48,0,True
548,2015-02-05,Fifth Harmony,49,49,65,False
549,2015-02-05,Vance Joy,50,40,46,False
550,2015-02-05,James Newton Howard,51,32,44,False
551,2015-02-05,Big Sean,52,40,47,False
552,2015-02-05,Kenny Chesney,53,2,52,False
553,2015-02-05,Bjork,54,54,0,True
554,2015-02-05,Wiz Khalifa,55,2,51,False
555,2015-02-05,AC/DC,56,6,42,False
556,2015-02-05,Kanye West,57,45,73,False
557,2015-02-05,John Legend,58,15,48,False
558,2015-02-05,Mr. Probz,59,23,50,False
559,2015-02-05,Tim McGraw,60,10,53,False
560,2015-02-05,O.T. Genasis,61,61,63,False
561,2015-02-05,Juicy J,62,62,67,False
562,2015-02-05,Zac Brown Band,63,36,36,False
563,2015-02-05,Lee Brice,64,15,59,False
564,2015-02-05,Thomas Rhett,65,65,75,False
565,2015-02-05,Charli XCX,66,12,54,False
566,2015-02-05,Miley Cyrus,67,25,98,False
567,2015-02-05,Pharrell Williams,68,9,70,False
